"Pulse Width" "FSC" "SSC" "FITC "PE" "PE-Cy5"  "PE-Cy7"  "APC"  "APC-Cy7"  "Raw Time"
1887	1626	406	1012	571	193	134	260	323	29
2031	2584	1624	1336	735	938	1046	1945	1418	29
495	65	278	815	155	1385	802	2531	2073	29
1983	2477	1654	1483	917	1306	1130	2497	2115	29
687	68	296	2330	1556	1526	1249	158	163	29
1967	2186	660	1270	719	1112	868	2226	1704	29
1647	637	150	805	319	422	19	314	205	29
1871	1930	591	1264	575	431	852	691	142	29
943	68	118	1067	650	783	343	325	102	29
1855	1536	169	776	174	197	70	277	58	29
1919	2141	1651	1237	647	1891	1459	3119	2687	29
1919	2249	1141	1236	710	1762	1139	2936	2550	29
1839	1402	368	681	636	349	704	65	1082	30
1647	470	362	1450	857	516	255	1228	502	30
1951	2161	1202	1266	668	1796	1313	3004	2596	30
1983	2032	1292	1132	709	1645	1317	2787	2393	30
1711	738	292	1212	641	296	522	352	334	30
2511	3387	3029	1635	1077	2252	1822	3357	2952	30
543	85	73	468	184	610	457	1893	1497	30
2031	2581	746	1452	570	562	692	1181	1186	30
1967	2329	2312	1177	837	1408	1054	2568	2122	30
1967	2142	1631	1020	695	1825	1304	3014	2677	30
1039	91	576	2648	1822	1667	1640	222	691	30
1903	2400	845	1079	458	166	176	328	255	30
1935	1804	2324	1372	828	2064	1661	3290	2975	30
2031	2144	1714	1258	806	1636	1296	2707	2230	30
2399	3926	1221	1633	1030	1771	1464	2916	2583	30
1871	1742	518	1096	322	512	841	249	304	30
1887	1731	2212	1379	771	1748	1167	2943	2558	30
2015	2069	2388	1856	1312	1611	1097	2608	2196	30
1951	2340	1650	1366	773	1964	1095	3185	2820	30
1951	2137	1457	1309	590	1900	1458	3030	2669	30
1967	1969	2973	1349	617	1827	1334	2938	2590	30
1967	2543	800	1447	685	1795	1270	2985	2590	30
1951	2235	1014	1194	442	1683	1329	2784	2353	30
2031	1689	1220	1601	977	1435	1261	2281	1785	30
1855	1523	233	786	375	331	561	296	56	30
1823	1654	327	912	548	132	228	169	306	30
2479	3320	2516	1999	1367	1778	1409	2866	2502	30
463	77	71	641	8	343	235	1298	884	30
1951	1938	723	1000	496	1573	737	2670	2115	30
1919	1761	2098	1339	699	1908	1431	3048	2714	30
1951	1538	2375	1314	650	1840	1201	2908	2600	30
1935	1804	1632	1112	730	1887	1520	2933	2506	30
1871	1420	245	976	440	612	528	661	322	30
1951	2269	1660	1281	696	1810	868	2982	2540	30
655	67	156	1078	633	336	0	264	203	30
1631	484	298	1302	549	655	86	170	605	30
1935	1894	2222	1569	860	1999	1733	3191	2855	30
2031	2372	594	1339	770	736	1044	1268	846	30
1967	2619	3150	1417	925	2110	1863	3245	2863	30
2063	2640	1307	1507	817	2093	1694	3246	2865	30
1983	2299	1455	1215	580	1781	1411	2985	2661	30
2495	1261	4095	2312	1672	1467	1477	2016	1739	30
2079	2811	2415	1273	574	1779	1699	2973	2698	30
2079	3236	2087	1741	1077	1842	1336	3055	2696	30
2079	2529	4095	1679	1156	1355	1046	2345	2146	30
1695	679	1480	1640	1005	1437	965	2601	2353	30
1983	2923	2794	1367	626	1993	1570	3257	2891	30
2031	2750	1282	1351	757	1918	1421	3072	2698	30
1839	1473	218	981	603	297	616	310	428	30
575	65	442	2711	1850	1676	1691	81	79	30
1695	820	219	1395	685	454	125	377	532	30
1967	2008	1325	1124	342	1832	1421	2934	2469	30
2047	2843	2755	1269	656	2083	1417	3224	2829	30
2143	2992	4095	1686	1079	2111	1812	3331	2965	30
1919	1890	2562	1296	904	2100	1832	3246	2852	30
1855	1769	507	986	207	448	700	202	946	30
1935	2227	1316	1607	946	1361	1164	2415	2007	30
2015	2267	1581	1267	740	1251	1099	2336	1951	30
1983	1990	2320	1228	525	1781	1326	2839	2419	30
1935	2275	2859	1575	937	1972	1627	3219	2806	30
2287	3636	1849	1605	963	1676	1079	2797	2438	30
1903	1937	3824	1364	683	1895	1206	3130	2774	30
991	72	877	1135	857	622	314	356	356	30
2159	1500	813	1403	624	715	1064	584	148	30
1919	1980	1413	1240	616	1791	1170	2887	2510	30
2031	1976	1132	1389	785	1452	392	2303	1772	30
1935	2417	1352	663	436	1544	1345	2771	2423	30
1615	527	287	1194	796	671	794	1026	1039	30
1967	2061	2569	1189	790	1871	1402	2950	2567	30
1871	1673	1694	1353	815	1685	1391	2853	2407	30
3023	4095	1311	1442	936	2148	1601	3204	2799	30
479	78	35	646	383	434	592	1685	1360	30
1999	2031	1521	1185	444	1782	1115	2892	2403	30
1935	2271	1857	1320	962	1359	1111	2483	2098	30
2031	2365	1678	1340	572	1650	1048	2787	2464	30
1887	2303	867	1485	715	1519	684	2638	2252	30
1727	885	314	1885	1326	1609	1638	2227	1958	30
1919	2010	1399	1199	635	1168	801	2318	1939	30
1839	1510	533	872	244	273	154	164	425	30
1615	587	225	937	384	815	1060	256	587	30
1983	1708	1971	1349	844	894	404	1579	1202	30
1839	1691	387	366	331	224	0	441	517	30
1903	2219	904	1067	412	233	178	398	566	30
1679	665	417	1289	672	412	510	455	205	30
1887	1747	269	1135	539	393	632	213	902	30
1935	2061	1364	1296	618	1749	1532	2948	2601	30
927	69	179	1485	653	647	916	277	533	30
1839	1732	533	986	414	491	643	382	184	30
1967	1956	2106	1702	1144	1289	810	1970	1500	30
1999	2311	2150	1224	757	1962	1158	3050	2609	30
1935	1995	1827	1251	430	1850	1373	3079	2705	30
1967	2606	1814	1288	477	1766	1166	2975	2684	30
1887	2039	801	1193	684	1209	634	2312	1993	30
1887	1348	1765	1811	1178	2101	1660	3287	2919	30
1887	2038	3065	1657	694	1776	1278	3022	2694	30
1887	1954	1603	1314	669	1473	889	2758	2341	30
1983	2010	965	1311	1013	1278	1032	468	966	30
2383	3239	787	1480	693	1885	1282	3021	2604	30
1871	1993	1261	1188	727	1674	1278	2933	2541	30
2927	4095	4095	2198	1566	2129	1784	3358	2983	30
447	73	106	637	387	448	387	1802	1462	30
1887	2053	2497	1218	764	1939	1601	3184	2768	30
1919	1820	1734	1343	865	1631	448	2762	2354	30
1775	945	2483	2532	1990	1932	2030	1456	1395	30
1775	1426	318	698	405	242	51	501	156	30
1935	2104	3268	1394	895	1711	1235	2877	2541	30
3183	3834	4095	1866	1181	2236	1610	3453	3081	30
1951	2457	1623	1060	612	1627	1257	2882	2481	30
1743	483	3203	3407	2550	2440	2317	721	201	30
1679	761	154	1041	623	334	192	137	279	30
1999	2155	2395	1195	754	1887	1375	3000	2628	30
1983	2026	1748	1285	743	2030	1676	3213	2861	30
1951	2076	2974	1481	1040	840	382	1358	993	30
1823	1241	287	887	576	245	713	389	317	31
1935	2688	3934	1770	1217	1537	1115	2574	2106	31
1919	1705	1526	1655	1025	600	586	864	512	31
1263	193	872	2163	1668	1766	1997	822	1028	31
1807	1593	353	866	372	78	197	266	239	31
1999	2995	2892	1568	825	2188	1710	3381	3039	31
1983	2753	2822	1474	632	2065	1708	3253	2944	31
2031	2642	631	1274	739	1706	1404	2736	2221	31
1919	2375	2097	1535	838	1777	1600	3023	2664	31
1871	1371	205	900	165	202	443	81	487	31
1807	1606	561	1008	759	255	667	283	129	31
2063	2465	714	1406	568	656	376	818	197	31
2031	2504	4095	1343	836	1751	1590	2899	2511	31
1951	2238	3206	1406	828	2162	1606	3347	3003	31
2031	2280	4095	1791	1186	1112	852	1445	669	31
1967	2288	1732	1152	839	1904	1478	3139	2819	31
1663	528	253	1303	395	496	554	639	1124	31
2015	2933	2357	1777	1250	1822	1530	2935	2491	31
1743	937	1352	1672	848	1994	1647	3218	2839	31
1887	2050	1274	1157	753	1296	748	2362	1940	31
1855	1420	326	522	749	293	218	255	172	31
2367	3427	1912	1553	796	1933	1605	3014	2655	31
1967	2329	1224	1190	679	1294	1057	2285	1834	31
1951	2142	654	1280	409	895	540	1823	1296	31
2479	3792	2117	1714	1126	1948	1483	3102	2722	31
447	85	53	563	342	500	244	1612	1279	31
2047	2138	1291	1128	783	1299	605	2295	1847	31
1919	1659	1594	1193	752	1672	1164	2819	2479	31
1599	494	302	1299	591	359	649	490	643	31
2015	2441	737	1000	703	1810	1123	2839	2375	31
1967	1857	2093	1242	675	1959	1418	3034	2582	31
1823	1650	695	1219	666	328	207	681	591	31
1839	1768	353	710	449	234	159	740	536	31
2079	2436	2380	1353	1052	1982	1374	3114	2764	31
1951	2147	1272	1277	690	1635	1058	2777	2445	31
2383	3345	2614	1560	1022	1844	1571	2961	2569	31
1839	1503	310	553	412	217	410	268	186	31
2031	2598	2301	1215	805	1774	1405	2848	2504	31
1903	1913	1290	1300	663	1510	696	2701	2322	31
1967	2482	3442	1341	477	1820	1445	3103	2683	31
1983	2138	1366	1320	802	1755	1326	2867	2536	31
1871	1352	318	667	99	274	825	722	356	31
1919	2111	3648	1586	786	1988	1644	3272	2875	31
1759	564	336	1159	494	576	458	650	529	31
2927	4095	3683	1896	1192	1772	1643	2836	2415	31
479	76	42	575	379	300	370	1203	1033	31
1951	2174	2665	1356	882	2156	1799	3313	2932	31
1967	2648	3143	1578	1023	1949	1723	3188	2847	31
2063	2626	2752	1633	981	2066	1744	3220	2921	31
1935	1810	2166	1305	721	1718	1435	2923	2604	31
1919	1961	2423	1269	941	1871	1446	3144	2735	31
1807	1097	4095	4056	3534	3342	3429	2064	2645	31
1903	1608	3051	1197	638	1590	1130	2751	2326	31
1567	440	276	1374	946	162	415	646	744	31
1999	2882	2865	1481	972	2141	1610	3358	2962	31
1871	1468	223	684	369	192	461	214	172	31
1839	1707	209	822	415	451	544	194	635	31
1951	2466	2016	1456	988	1844	1256	3096	2707	31
1903	2069	922	1295	646	1387	992	2615	2099	31
1855	1722	957	1101	316	214	224	583	529	31
1935	1893	2564	1277	820	1829	1520	2921	2425	31
1919	2085	2190	1440	592	1929	1753	3150	2772	31
2015	2156	497	1059	485	1769	1332	2750	2492	31
1967	1979	1925	1366	707	1577	1267	2676	2298	31
1903	2050	608	1202	443	243	427	597	596	31
431	64	148	1811	1086	800	924	96	161	31
1999	1949	1370	1409	822	1228	845	2474	2194	31
2015	2192	1038	1600	858	1552	1256	2522	2174	31
1871	1480	401	1042	369	393	288	191	276	31
1935	2494	953	1432	439	1157	893	2315	1900	31
1983	2030	528	1267	408	1886	1575	2961	2683	31
1999	2326	2427	1278	593	1920	1524	2982	2558	31
1903	1979	2989	1577	915	1819	1550	2961	2570	31
1967	1946	1055	1272	725	1401	1199	2510	2174	31
1967	1794	498	1326	690	1590	996	2702	2360	31
1935	1566	1626	1722	1165	1023	1253	1962	1609	31
1999	1733	1520	1068	740	1720	1479	2741	2340	31
1983	1749	2436	1328	558	1756	1361	2805	2448	31
1999	2273	1215	1655	937	1363	473	2506	2157	31
1903	2156	1100	1353	804	1323	793	2468	2079	31
2319	2817	2562	1927	1147	1797	1566	2901	2584	31
1935	2353	1622	1415	835	1580	847	2773	2363	31
1935	2377	4004	1570	977	981	996	1952	1480	31
1823	1746	481	1031	205	176	712	449	578	31
1823	1769	342	905	392	112	288	64	292	31
3231	4045	4095	2611	1922	1687	1715	1989	1441	31
287	74	72	824	578	498	479	429	641	31
1279	194	44	1188	445	551	80	92	492	31
2079	2646	1139	1725	1126	1552	924	2655	2233	31
1983	1958	399	1182	518	457	586	953	832	31
1951	1895	377	1225	440	565	498	606	424	31
1903	1492	439	1010	369	417	413	391	180	31
2047	2551	1319	1180	865	1518	818	2461	1939	31
2255	3569	1745	1630	835	366	120	1421	926	31
1967	2057	1454	1133	601	1786	1474	2924	2621	31
1967	2435	1955	1723	1173	1830	1580	3010	2615	31
2063	2262	641	1285	702	1428	1206	2316	1946	31
847	68	399	1713	1426	1430	1789	611	1179	31
1807	1678	468	1061	228	355	157	539	846	31
2127	3025	694	1379	714	644	183	769	793	32
847	70	79	893	357	446	722	344	691	32
1839	1820	805	1229	403	317	305	597	535	32
1807	510	329	1565	943	840	967	811	901	32
1775	1611	537	1259	504	122	683	698	163	32
1839	1577	391	1171	672	271	0	830	196	32
1135	132	142	662	215	1088	836	2372	2048	32
1935	1744	2172	1858	1108	1082	840	1677	1160	32
1919	2057	541	1206	667	652	649	1306	915	32
1903	2363	2848	1400	699	1937	1443	3238	2818	32
1743	1038	860	1766	876	498	122	484	728	32
1695	833	269	1303	783	312	379	876	563	32
2143	2553	4095	3490	2951	2939	2890	3428	3135	32
1983	2804	772	1381	739	411	756	1306	539	32
1919	1904	4095	1651	1203	1094	964	1827	1239	32
1935	2400	1439	1176	720	1668	1134	2882	2472	32
1903	1967	381	1213	647	409	240	497	355	32
1855	998	718	1476	858	332	209	419	205	32
2031	2783	974	1521	948	845	128	1429	1228	32
2223	3535	1572	1589	890	924	989	1148	949	32
2015	2312	2384	1289	518	1857	1485	3037	2699	32
2559	4010	4095	1840	1258	2324	1837	3564	3229	32
495	74	131	596	246	705	484	2001	1728	32
1999	2721	4095	1688	1159	1323	1311	2440	1973	32
1935	2352	2323	1428	798	1708	1066	2924	2492	32
575	65	336	1259	517	1370	1174	2587	2175	32
1967	1922	397	887	357	223	30	475	27	32
1951	2459	2587	1413	1001	818	590	1284	894	32
1839	1490	228	788	413	151	748	649	930	32
1967	2603	1202	1532	874	737	461	501	558	32
1903	1852	473	1296	486	57	458	297	357	32
1983	2643	820	1318	696	1902	1496	3103	2676	32
1855	1526	426	949	123	171	577	782	1164	32
1903	1970	2595	1376	925	1780	1494	2958	2668	32
1935	2165	617	812	409	1468	805	2638	2178	32
1999	2115	1350	1220	565	1577	1325	2709	2400	32
1983	2090	894	1757	1202	817	939	237	660	32
1967	1976	2841	1223	800	1971	1675	3071	2731	32
1935	2150	875	1388	733	1652	1137	2741	2307	32
2895	1985	4095	4095	3509	3686	3532	2002	1773	32
2047	2041	1961	1269	650	1661	991	2666	2219	32
1951	2071	887	1227	810	1414	1227	2515	2135	32
1967	2215	1836	1314	915	2009	1640	3132	2758	32
1967	2684	648	1152	781	471	452	824	352	32
2031	2348	2355	1820	1119	1783	1548	2882	2484	32
1999	1658	2695	1177	581	1822	1210	2864	2460	32
2047	2333	872	1525	721	1569	1275	2513	2130	32
1807	1544	516	1124	676	131	145	370	304	32
1967	2201	2866	1144	929	1996	1376	3136	2764	32
527	66	575	2519	1682	1578	1592	532	868	32
1823	1517	325	834	348	174	502	304	530	32
2079	2844	1924	1404	773	1822	1445	2976	2605	32
1871	1935	2488	1112	722	1568	1230	2810	2402	32
2031	2158	1582	1446	870	1452	1200	2558	2204	32
2239	3033	3208	1615	1044	2154	1753	3234	2907	32
1999	2754	2461	1414	638	1859	1471	3072	2598	32
1919	2416	1061	1271	585	1719	1262	2909	2571	32
1951	2268	1230	1453	764	1534	1065	2661	2269	32
1871	1808	463	954	206	77	132	406	187	32
2079	2660	1845	1807	1126	1335	1244	2193	1828	32
1999	2110	1332	1226	558	1833	1265	2935	2561	32
1903	2081	2568	1355	911	1952	1499	3199	2823	32
1919	2349	3780	1430	913	1855	1510	3111	2741	32
1839	893	4095	3710	3240	3210	3330	2005	2402	32
1951	1656	2227	1208	767	1891	1223	3045	2725	32
1855	2015	1772	1167	438	1907	1513	3143	2769	32
1935	2097	3128	1498	775	2050	1626	3264	2910	32
1263	185	309	2992	2163	1782	1726	540	215	32
1823	1571	435	957	325	238	324	424	158	32
1775	462	183	1160	642	324	422	426	279	32
2015	2387	1019	1573	1046	1771	1275	2817	2343	32
1983	2338	1708	1288	761	1731	1253	2859	2376	32
1983	2052	1283	1132	578	1795	1219	2850	2545	32
1887	1894	1382	1076	618	1735	1173	2971	2634	32
1663	620	340	1409	489	390	398	147	68	32
1967	2314	703	1061	485	455	272	770	817	32
2047	3156	3091	1357	828	1827	1510	2981	2582	32
815	68	586	2267	1356	1390	844	512	48	32
1919	2211	1156	1242	795	1495	1242	2693	2381	32
2047	2717	2435	1335	842	2162	1745	3254	2844	32
1887	2234	1617	1348	784	1759	1340	2986	2564	32
1887	2117	2711	1225	823	1763	1296	3007	2662	32
1935	2310	1724	1115	505	1725	1235	2980	2543	32
2015	2304	1898	1105	695	1877	1614	2972	2550	32
1983	1678	2228	1575	1169	1247	649	621	470	32
1887	2278	2012	1832	3268	2294	1800	659	1124	32
1871	1549	179	927	494	55	474	385	867	32
1967	2124	3680	1411	737	1812	1269	3015	2643	32
1887	1791	288	1157	579	53	669	204	751	32
1903	2007	1107	1339	717	1626	804	2723	2395	32
1951	1894	2549	1572	784	1853	1408	2906	2534	32
1951	1775	1265	1245	764	1888	1452	3025	2658	32
1967	2279	784	1383	804	735	835	1611	1294	32
1951	1931	750	934	648	1406	743	2424	2017	32
3103	4095	4095	1857	1262	2465	2026	3560	3086	32
383	73	134	575	258	728	514	1853	1476	32
1871	1658	382	1025	224	131	729	502	426	32
1887	2034	720	1330	447	678	636	1681	1230	32
2063	2502	798	1342	709	1528	1054	2602	2212	32
1839	1453	249	544	380	229	681	113	888	32
1615	357	265	1135	645	476	0	517	908	32
1775	1139	346	1230	684	333	681	116	169	32
1839	1645	335	1065	296	394	122	313	294	32
1871	1938	1302	1239	629	1502	1059	2755	2344	32
1983	2012	2675	1112	739	1737	1427	2904	2554	32
1951	1865	1151	1172	525	1735	1043	2920	2579	32
2079	3252	1498	1670	1018	1090	250	947	606	32
1967	2498	1090	1592	869	1263	110	2417	1955	32
1871	1295	281	293	476	360	170	164	221	32
783	67	32	629	448	461	609	1576	1122	32
1951	1852	2678	1245	776	2004	1579	3148	2820	32
1807	1602	375	1070	468	239	595	388	238	32
1855	1559	2489	1518	781	1907	1531	3119	2741	32
1919	2174	2650	1424	834	1629	1303	2782	2422	32
367	63	102	1103	425	392	643	249	591	32
1999	1854	1583	1253	486	2046	1681	3090	2736	32
1951	2430	1094	1343	822	1501	637	2751	2333	32
1807	1513	373	1072	474	224	266	376	414	32
1935	2488	1002	1387	632	503	239	1290	310	32
1951	2316	2464	1426	889	1965	1543	3166	2750	32
1935	2134	4095	1564	1171	1224	613	2102	1668	32
2015	2035	1286	1182	726	1787	1194	2833	2421	32
1919	1966	1968	1385	829	1733	1251	3021	2612	32
1967	1892	413	910	200	218	326	386	214	32
1903	1963	2628	1142	780	1982	1675	3198	2839	32
1983	2840	761	1335	805	1202	894	2263	2007	32
1871	1430	244	1038	400	130	70	441	490	32
1903	2188	1399	1235	660	1346	633	2547	2068	32
1999	1895	1790	1242	717	1879	1320	2948	2602	32
2271	3673	2655	1722	1137	1865	1439	3129	2704	32
1903	2033	651	1317	706	477	794	1008	790	32
1935	2286	3620	1558	978	958	889	978	357	32
2047	2631	1063	1533	697	1376	1141	2488	2112	32
1855	1734	281	573	553	66	441	650	476	32
1935	1648	1800	1078	636	1905	1253	2983	2637	32
2351	2913	3987	1411	985	2209	1847	3246	2887	32
1023	72	99	1055	852	650	768	130	525	32
1983	2135	2199	1280	736	1883	1488	3116	2803	32
2111	2570	1261	1709	1006	1308	927	1839	1472	32
2031	2520	4095	1703	1282	1285	1001	2205	1798	33
1343	220	245	2078	1372	1105	643	371	108	33
1791	1481	336	1050	412	351	644	256	707	33
1887	2018	935	1429	991	831	679	679	247	33
1791	1614	378	433	463	297	538	336	661	33
1951	2124	2279	1286	713	1561	921	2772	2441	33
2031	2409	1425	1587	1137	1220	1252	1805	1347	33
1967	2329	1628	1234	808	1538	1392	2754	2344	33
1855	1850	386	744	528	179	241	233	427	33
1279	186	86	1291	699	719	349	244	551	33
1999	1931	2003	1471	917	2065	1570	3140	2760	33
2095	3447	2861	1733	1161	1862	1486	3083	2618	33
959	69	202	866	505	492	569	504	594	33
1999	2095	1936	1164	819	2089	1588	3171	2730	33
1887	1819	193	840	352	282	184	321	815	33
2431	3651	4095	1575	1041	2284	1685	3482	3033	33
2031	1960	1741	1143	661	1593	1290	2644	2364	33
1871	1529	501	1016	502	280	436	331	281	33
1951	2310	1693	1508	795	1799	1451	2985	2588	33
1999	2423	1027	1220	887	1156	852	2329	1980	33
1951	1727	2495	1336	951	1890	1249	3010	2670	33
1903	1949	2340	1409	761	1744	1411	2947	2558	33
1967	1912	1458	1720	955	865	595	1150	878	33
2031	2368	1520	1360	685	1479	228	2514	2070	33
1663	737	515	2999	2228	2204	1981	778	470	33
2047	2301	2716	1406	736	2125	1611	3174	2794	33
1935	2084	370	1247	689	1042	597	2195	1893	33
2751	4095	4095	1921	1335	2276	1689	3456	3029	33
527	74	125	584	511	713	480	1824	1506	33
1983	2111	1367	1388	328	1796	1538	2911	2527	33
1855	1720	2334	1426	1019	2015	1447	3271	2862	33
1935	1087	4095	2156	1515	1348	1133	1832	1486	33
1663	438	226	1044	404	6	658	473	289	33
1935	2223	2431	1322	858	1842	1312	3104	2730	33
1983	2669	1409	1255	727	1947	1561	3205	2863	33
1999	2126	1156	1358	665	1774	1503	2824	2383	33
2111	2419	564	1474	647	286	531	717	506	33
1711	776	117	1144	425	654	645	166	691	33
2767	2917	3286	1744	1099	2166	1695	3277	2839	33
367	66	71	315	450	534	825	1760	1298	33
1887	2110	1525	1236	581	1854	1554	3098	2689	33
1999	2082	1930	1200	778	2004	1513	3077	2745	33
1983	2513	1614	1380	584	1718	1325	2858	2432	33
2367	3128	2157	1250	760	2093	1698	3117	2682	33
1951	1836	550	1168	695	777	731	276	0	33
1871	1280	218	637	228	330	452	32	590	33
1951	1832	2958	1407	814	1980	1457	3088	2621	33
1951	2510	2595	1460	875	1461	1101	2231	1813	33
1951	1703	307	812	314	229	582	543	394	33
1887	1999	834	1179	719	1237	477	2400	1993	33
1983	1939	660	1219	651	1437	856	2545	2177	33
2223	2944	1617	1728	1056	1490	1397	2465	2036	33
1967	2444	3079	1503	937	2162	1839	3377	3062	33
1999	2328	1593	1502	888	1561	1211	2622	2207	33
1935	1840	2392	1236	852	1723	1306	2954	2620	33
1951	2403	1464	1244	636	1589	548	2702	2373	33
1951	2167	1716	1484	891	1823	1447	3019	2587	33
1631	685	1113	2430	2050	2044	2152	1057	1391	33
1247	172	1444	2124	1721	1785	1904	889	1502	33
1903	2039	1661	1453	637	1684	1438	2894	2579	33
2047	2289	1404	1171	454	1731	1286	2781	2409	33
1967	2293	1897	1424	701	1937	1570	3139	2774	33
2063	2625	1493	1656	878	725	218	558	85	33
1999	2102	510	1120	490	1845	1344	2861	2405	33
1967	1956	678	1370	741	1548	969	2530	2065	33
1999	1721	1900	1186	718	1713	1486	2669	2229	33
1983	2125	1132	1308	959	1656	1210	2836	2557	33
1983	1931	3063	1187	732	1727	1460	2718	2309	33
2239	2878	818	1315	284	487	51	619	573	33
1823	1606	313	1170	590	350	768	230	270	33
1983	2424	1496	1395	846	1147	1210	2187	1882	33
3023	3436	4095	2423	1784	1571	1450	2317	1857	33
863	70	265	1840	1431	1452	1660	522	941	33
1983	1997	783	1165	735	1627	1204	2727	2361	33
1967	2308	3334	1326	825	1996	1739	3194	2833	33
1935	2186	4095	1693	1178	1186	1279	1899	1603	33
1887	1666	2843	1393	838	1777	1550	3023	2647	33
1887	1839	1113	1936	1409	1637	1578	2398	1979	33
1807	1908	571	1213	531	292	256	526	521	33
2335	3825	2376	1757	1075	1803	1416	2930	2574	33
1983	2533	2292	1271	756	1905	1317	3108	2768	33
1951	1998	842	1113	581	1418	732	2528	2104	33
1983	2519	1353	1384	1011	1814	1360	2973	2515	33
1951	2268	872	1408	649	1755	1535	2972	2589	33
1983	2182	1875	1160	674	1644	1327	2658	2295	33
1839	1704	654	1061	534	354	129	515	489	33
1055	94	295	2368	1585	1699	1535	443	226	33
159	61	142	833	391	9	0	388	516	33
1631	546	235	1401	435	365	572	152	772	33
1887	1979	548	975	538	1161	1154	2378	2000	33
2079	2919	2370	1101	826	1885	1623	3078	2753	33
1983	2462	1323	1300	965	1221	999	773	875	33
1727	953	303	1208	748	174	126	491	468	33
1903	2058	2753	1327	653	1947	1555	3202	2745	33
1263	180	225	1069	518	421	558	268	251	33
1839	1792	572	897	611	410	809	331	266	33
1935	2165	1131	1461	1116	1211	1157	968	623	33
1935	2430	1181	1244	774	1708	1309	2896	2535	33
1775	1224	371	1207	518	156	0	736	761	33
1999	2516	1323	1491	892	1527	1013	2578	2284	33
1951	2147	3121	1354	887	1970	1524	3138	2708	33
1935	1530	292	842	494	483	529	427	215	33
2991	4058	2895	1915	1195	2121	1772	3201	2819	33
511	75	68	478	352	542	398	1435	1123	33
1695	684	234	1248	441	260	625	157	472	33
1887	1743	2589	1214	469	1827	1397	3069	2686	33
1919	2003	2612	1416	770	1928	1458	3141	2799	33
1871	1486	309	1104	377	281	0	610	696	33
1983	1753	747	1271	497	1691	1243	2647	2270	33
1855	1749	2911	1319	712	2019	1447	3253	2851	33
2815	4095	1239	1487	924	2080	1564	3107	2710	33
495	74	31	633	474	491	403	1669	1255	33
3231	3311	1725	1648	856	1880	1712	3120	2709	33
527	79	59	425	348	453	474	1560	1176	33
1871	1656	220	1115	341	183	29	406	116	33
1871	1318	381	1097	405	512	1094	61	195	33
1775	1003	3660	3795	3063	3099	2896	859	841	33
1983	2162	931	1206	419	1813	1107	2884	2481	33
2031	2116	939	1460	743	1230	1095	2077	1762	33
1983	2223	958	1349	645	1770	1631	2947	2564	33
463	63	88	379	516	478	427	1483	1287	33
1967	2383	504	1210	458	393	765	381	659	33
1983	2278	2301	1225	425	1686	1652	2776	2345	33
1967	1801	1760	1370	610	1868	1488	2985	2662	33
1951	1797	764	949	600	1626	1372	2687	2345	33
1839	1652	463	1041	470	273	679	615	815	33
1935	2508	3016	1744	1189	1972	1360	3226	2715	34
1935	2201	604	1126	831	1921	1451	3093	2781	34
1983	1804	2185	1299	504	1826	1396	2895	2529	34
1807	1647	435	1213	643	308	432	245	366	34
2063	2337	2030	1309	544	1742	1424	2784	2314	34
1935	2044	2648	1391	991	1865	1564	3105	2705	34
1919	2071	2677	1428	803	1781	1131	3046	2547	34
1967	1961	454	728	273	284	539	244	551	34
1935	2040	829	1204	642	1399	730	2672	2244	34
1951	2347	890	1351	630	1412	1122	2664	2151	34
1903	2330	1650	1425	858	1569	1219	2787	2409	34
495	64	400	2546	1744	1578	1592	312	485	34
1903	1683	2797	1376	783	1837	1487	3063	2695	34
3423	3977	4095	2395	1915	3936	3547	4095	4095	34
271	71	137	786	523	2249	1869	2498	2471	34
2319	3430	802	1358	588	1851	1170	2839	2456	34
1903	2297	442	1149	540	489	33	570	731	34
1983	2527	3093	1365	962	1875	1456	3000	2639	34
2047	2413	2047	1121	656	1842	1479	2883	2354	34
1935	1742	402	1073	641	488	112	189	732	34
1983	1744	1659	1411	898	1848	1514	2978	2660	34
1967	2039	2746	2353	3801	2827	2312	1175	858	34
1935	2091	2242	1217	677	1757	1299	2976	2600	34
1871	1549	271	649	472	0	528	223	8	34
1999	2548	3273	1398	911	1959	1292	3197	2820	34
1919	1972	1458	1138	566	1594	973	2736	2381	34
2255	3713	4095	1843	1257	1975	1459	3154	2763	34
1839	1794	588	1183	468	84	212	473	894	34
1967	1688	2448	1181	796	2051	1776	3164	2809	34
1903	1853	2701	1412	775	1774	1444	2937	2598	34
2191	2600	636	1138	552	678	1021	1264	1073	34
2335	2997	2342	1753	1216	1842	1567	2951	2546	34
1935	2109	649	1384	975	1776	1445	2861	2370	34
1999	1938	959	1120	749	1463	1172	2650	2213	34
1983	2489	1278	1054	916	1783	1387	2857	2484	34
1855	1572	364	707	159	368	388	474	27	34
2015	2267	1469	1456	569	1730	1294	2923	2555	34
2063	2218	1274	1692	977	1669	1365	2652	2412	34
1871	1638	384	822	588	246	152	740	323	34
1839	1802	1391	1064	824	1610	987	2740	2395	34
1695	803	555	1570	871	248	826	183	763	34
1919	2059	1277	1675	1213	1351	1146	801	1010	34
1967	1721	4095	1835	1383	1439	1424	1214	351	34
1967	3176	3675	1461	799	2069	1511	3281	2900	34
2207	3507	4095	1826	1218	2300	2047	3500	3089	34
